Title,Latitude,Longtitude,Khu vực,Diện tích,Giá/m2,Giá,Hướng Cửa,Loại Hình,Nội Dung,Giấy Tờ Pháp Lý,Thời Gian
"Chủ nhà tin tưởng gửi bán căn hộ 2-3-4PN CC Mipek Rubik 360 Xuân Thủy, giá tốt nhất thị trường",21.0398766,105.9511964,"Gia Lâm, Hà Nội",82 m²,54 tr/m²,"4,43 tỷ",Tây,nhà riêng,,đã có sổ,25/4/2023
"Chính chủ cần bán căn hộ 71m2 view thoáng giá 4 tỷ, LH 0988 288 *** xem nhà 24/7 không chào ảo",21.0235566,105.5537358,"Thạch Thất, Hà Nội",71 m²,"56,34 tr/m²",4 tỷ,Tây,shophouse,,đã có sổ,25/4/2023
Chủ nhà tin tưởng gửi bán căn hộ 2 3 4PN duplex penthouse giá tốt nhất thị trường LH 0988 288 ***,21.0683576,105.8240984,"Tây Hồ, Hà Nội",93 m²,"51,61 tr/m²","4,8 tỷ",Đông Bắc,nhà mặt phố,,đã có sổ,25/4/2023
"Duy nhất còn lại căn 1 ngủ. Diện tích: 52,3m2 - Nội thất cơ bản vào ở luôn. Đã có sổ đỏ. Giá hợp ví",20.9551855,105.758011,"Hà Đông, Hà Nội","52,3 m²","28,11 tr/m²","1,47 tỷ",Tây Bắc,shophouse,,đã có sổ,25/4/2023
Chính chủ bán căn 06- P1-94m2 CC Mỹ Đình Pearl tầng trung view hồ giá 5.5 tỷ. không đăng ảo chào ảo,21.0295015,105.7914212,"Cầu Giấy, Hà Nội",94 m²,"58,51 tr/m²","5,5 tỷ",Tây Bắc,shophouse,,đã có sổ,25/4/2023
"Bán nhanh Studio 32m2 đồ cơ bản, view bể bơi 1.430 tỷ Vinhomes Smart City",20.87851585,105.6492335,"Chương Mỹ, Hà Nội",32 m²,"44,69 tr/m²","1,43 tỷ",Đông Bắc,căn hộ chung cư,,đã có sổ,25/4/2023
Chính chủ bán căn 75m2 4.6 tỷ 106m2 6.4 tỷ CC The Nice Phạm Văn Đồng ban công Nam mát tầng trung,21.0359662,105.9021921,"Long Biên, Hà Nội",75 m²,"61,33 tr/m²","4,6 tỷ",Đông Bắc,nhà mặt phố,,đã có sổ,25/4/2023
Bán căn góc 120m2 3 ngủ tầng thấp tòa M2 Vinhomes Metropolis 13.2 tỷ bao phí,21.0359662,105.9021921,"Long Biên, Hà Nội",120 m²,110 tr/m²,"13,2 tỷ",Đông Bắc,shophouse,,đã có sổ,25/4/2023
Duy nhất căn 06 tòa B chung cư Thăng Long NO1 chính chủ gửi bán 87m2 2pn 2vs view hồ thoáng giá tốt,21.2572652,105.8481633,"Sóc Sơn, Hà Nội",87 m²,"47,13 tr/m²","4,1 tỷ",Tây Nam,shophouse,,đã có sổ,25/4/2023
"Chuyên chuyển nhượng căn hộ 87m2 117m2 131m2 162m2 172m2 CC Thăng Long No1, 41tr/m2 không đăng ảo",21.0295015,105.7914212,"Thạch Thất, Hà Nội",117 m²,41 tr/m²,"4,8 tỷ",Đông Bắc,liền kề,,đã có sổ,25/4/2023
"Cần bán gấp căn Anland Complex tốt nhất thị trường, ban công ĐN mát, 90m2 3N, 2VS giá nhỉnh 3 tỷ",20.87851585,105.6492335,"Chương Mỹ, Hà Nội",90 m²,"36,67 tr/m²","3,3 tỷ",Tây,nhà mặt phố,,đã có sổ,25/4/2023
Bán căn hộ 87m2 4.5 tỷ căn 113m2 6.1 tỷ CC The Matrix One view hồ thoáng nhà nội thất đẹp,21.0235566,105.5537358,"Thạch Thất, Hà Nội",87 m²,"51,72 tr/m²","4,5 tỷ",Đông,liền kề,,đã có sổ,25/4/2023
"Quỹ căn cập nhật tháng 10 CC Mỹ Đình Pearl không đăng ảo 1PN giá 2.xtỷ 2PN giá 3.xtỷ, 3PN giá 4.xtỷ",21.0295015,105.7914212,"Hà Đông, Hà Nội",83 m²,"43,37 tr/m²","3,6 tỷ",Đông Bắc,nhà mặt phố,,đã có sổ,25/4/2023
"Bán căn hộ cao cấp BRG 25 Lê Văn Lương, chính sách khủng, miễn phí dịch vụ, quà tặng tới 500tr",21.0295015,105.7914212,"Hai Bà Trưng, Hà Nội",120 m²,65 tr/m²,"7,8 tỷ",Tây,nhà mặt phố,,đã có sổ,25/4/2023
Chủ nhà gửi bán khoảng 150 căn hộ diện tích 45m2 - 112m2 ở Vinhomes Skylake giá từ 2.4 tỷ đến 6 tỷ,21.0064704,105.8578519,"Hai Bà Trưng, Hà Nội",70 m²,"42,86 tr/m²",3 tỷ,Tây Bắc,nhà mặt phố,,đã có sổ,24/4/2023
"Chính chủ bán căn góc 82m2 ban công Đông Nam C14 Bắc Hà đồ cơ bản giá 2,9 tỷ LH 0985 409 ***",21.0359662,105.9021921,"Long Biên, Hà Nội",82 m²,"35,37 tr/m²","2,9 tỷ",Đông,nhà mặt phố,,đã có sổ,24/4/2023
Còn duy nhất 19 suất ngoại giao cắt lỗ 300 - 500 chủ đầu tư đang mở bán 2-3-4PN CC The Park Home,21.2572652,105.8481633,"Sóc Sơn, Hà Nội",82 m²,"54,88 tr/m²","4,5 tỷ",Tây Nam,shophouse,,đã có sổ,24/4/2023
Xem nhà 24/7 chủ đầu tư mở bán đợt cuối căn hộ 1-2-3-4PN hỗ trợ vay 70% giá rẻ nhất thị trường,21.0235566,105.5537358,"Thạch Thất, Hà Nội",85 m²,"54,12 tr/m²","4,6 tỷ",Tây Bắc,nhà riêng,,đã có sổ,24/4/2023
"Bán căn góc 3PN/107m2 dự án Tây Hồ Residence. Căn góc 2 mặt thoáng. Giá 6,19 tỷ. View Hồ Tây",21.0295015,105.7914212,"Cầu Giấy, Hà Nội",107 m²,"57,85 tr/m²","6,19 tỷ",Đông,nhà mặt phố,,đã có sổ,24/4/2023
"Em bán quỹ căn: 2 PN, 3PN, DT từ 68 - 145m2 dự án HaNoi Melody - Linh Đàm. Giá tốt CK 38%",21.0359662,105.9021921,"Long Biên, Hà Nội",68 m²,27 tr/m²,"1,84 tỷ",Đông Bắc,liền kề,,đã có sổ,24/4/2023
Cần tái đầu tư kinh doanh nên bán nhanh 2 ngủ 55m2 Imperia I4 giá chỉ 2.350tỷ bao phí hướng mát,20.9757581,105.8626556,"Hoàng Mai, Hà Nội",55 m²,"42,73 tr/m²","2,35 tỷ",Tây,nhà mặt phố,,đã có sổ,24/4/2023
"Chính chủ bán căn hộ DT 85m2 giá cực tốt chỉ từ 2,3 tỷ. Lh 0984 866 ***",21.0683576,105.8240984,"Tây Hồ, Hà Nội",85 m²,"43,14 tr/m²",Giá thỏa thuận,Tây Bắc,liền kề,,đã có sổ,24/4/2023
"Bán nhanh căn 2PN diện tích 74m2 chung cư 423 Minh Khai, full đồ, có lốt o tô, sổ hồng lâu dài",20.8602693,105.7801644,"Thanh Oai, Hà Nội",74 m²,"48,65 tr/m²","3,6 tỷ",Tây Bắc,căn hộ chung cư,,đã có sổ,24/4/2023
Bán căn duplex 3PN/130m2 chung cư Golden Land 275 Nguyễn Trãi - nội thất mới đẹp LH: 0904 250 ***,21.2572652,105.8481633,"Sóc Sơn, Hà Nội",130 m²,"37,31 tr/m²","4,85 tỷ",Tây Nam,shophouse,,đã có sổ,24/4/2023
Bán gấp căn 3PN 100.6m2 chung cư cao cấp Eurowindow Trần Duy Hưng full nội thất ở + cho thuê tốt,21.0398766,105.9511964,"Gia Lâm, Hà Nội","100,6 m²","52,68 tr/m²","5,3 tỷ",Tây Nam,liền kề,,đã có sổ,24/4/2023
"Mở bán căn hộ 4 ngủ duy nhất tại tòa A2 Ecolife Tố Hữu 100m2 giá chỉ 4,2 tỷ lh 0368 888 ***",21.1559766,105.3749427,"Ba Vì, Hà Nội",100 m²,42 tr/m²,"4,2 tỷ",Đông Bắc,liền kề,,đã có sổ,24/4/2023
"Bán căn Penthouse Duplex thông 2 tầng chung cư Golden Field Nguyễn Cơ Thạch, view thoáng giá 7,4 tỷ",21.0295015,105.7914212,"Gia Lâm, Hà Nội",148 m²,50 tr/m²,"7,4 tỷ",Tây,nhà mặt phố,,đã có sổ,24/4/2023
Chiết khấu 350tr tặng gói nội thất 100tr chỉ 27tr/m2 sở hữu căn hộ 128 - 141m2 thiết kế 3PN + 1 3WC,20.8602693,105.7801644,"Thanh Oai, Hà Nội",127 m²,"26,77 tr/m²","3,4 tỷ",Tây,liền kề,,đã có sổ,23/4/2023
"Bán căn hộ 3PN Vinhomes Metropolis view hồ Tây diện tích 114m2, giá 12.3 tỷ. LH: 0917 673 ***",21.0398766,105.9511964,"Gia Lâm, Hà Nội",114 m²,"107,9 tr/m²","12,3 tỷ",Tây,shophouse,,đã có sổ,23/4/2023
"Chính chủ sang tên nhanh căn hộ 2pn 2wc tại Iris Garden giá công khai 2,4 tỷ. Lh 0981 614 ***",20.9944171,105.8171316,"Thanh Xuân, Hà Nội","61,5 m²","39,02 tr/m²","2,4 tỷ",Đông,liền kề,,đã có sổ,23/4/2023
"Cần bán căn 2PN DT 74m2 chung cư 378 Green Pearl Minh Khai, đã có sổ, có lốt ô tô",21.0173512,105.7613329,"Nam Từ Liêm, Hà Nội",74 m²,"47,3 tr/m²","3,5 tỷ",Tây Nam,liền kề,,đã có sổ,23/4/2023
"Nhà đẹp view hot - căn 3 PN, 120m2 tại Goldsilk Complex, Hà Đông",20.9551855,105.758011,"Hà Đông, Hà Nội",120 m²,"34,12 tr/m²",Giá thỏa thuận,Tây Nam,liền kề,,đã có sổ,23/4/2023
"Bán gấp căn 3PN 130m2 tòa C2 Mandarin Garden full nội thất cao cấp, có chỗ để ôtô, ở + cho thuê tốt",21.0235566,105.5537358,"Thạch Thất, Hà Nội",130 m²,"42,12 tr/m²",Giá thỏa thuận,Đông,căn hộ chung cư,,đã có sổ,23/4/2023
Bán gấp CHCC N03T1 Ngoại Giao Đoàn - tầng trung - view công viên 3n2wc - full nội thất 5.19 tỷ,20.9944171,105.8171316,"Thanh Xuân, Hà Nội",94 m²,"55,21 tr/m²","5,19 tỷ",Tây Bắc,nhà mặt phố,,đã có sổ,23/4/2023
"Bán rẻ nhất căn 4PN 170m2 vip nhất Vinhomes Skylake view trực diện hồ điều hòa, ở + cho thuê tốt",21.0235566,105.5537358,"Thạch Thất, Hà Nội",170 m²,"94,12 tr/m²",16 tỷ,Đông,căn hộ chung cư,,đã có sổ,23/4/2023
"Bán nhanh căn hộ chung cư Resco, 56m2 2N2WC, BC đông nam mát mẻ, nhà đang ở ấm cúng, LH: 0962 378 ***",20.8602693,105.7801644,"Thanh Oai, Hà Nội",56 m²,"41,61 tr/m²","2,33 tỷ",Tây,liền kề,,đã có sổ,23/4/2023
"Cắt lỗ căn hộ 3PN tại Hồ Gươm Plaza đẹp nhất hiện tại: 123m2, 3PN, 2 vệ sinh",21.0173512,105.7613329,"Nam Từ Liêm, Hà Nội",123 m²,"36,99 tr/m²","4,55 tỷ",Tây Nam,liền kề,,đã có sổ,23/4/2023
"2 ngủ duy nhất còn lại tại CT10 Đại Thanh - Sổ đỏ chính chủ, S: 60m2, nội thất cơ bản. Giá:1,4x tỉ",21.0683576,105.8240984,"Tây Hồ, Hà Nội",60 m²,"24,5 tr/m²","1,47 tỷ",Tây Bắc,liền kề,,đã có sổ,23/4/2023
"Bán căn hộ chung cư Mipec 229 Tây Sơn, 2 - 3PN. Diện tích 105m2, 120m2, 125m2, 132m2. LH:0914 198 ***",20.9551855,105.758011,"Hà Đông, Hà Nội","125,1 m²","39,97 tr/m²",5 tỷ,Tây,nhà mặt phố,,đã có sổ,23/4/2023
"Sang tên nhanh căn hộ 3PN 134m2 tại Goldmark City 136 Hồ Tùng Mậu giá chỉ 3,775 tỷ. LH 0981 614 ***",20.9551855,105.758011,"Hà Đông, Hà Nội",134 m²,"28,17 tr/m²","3,78 tỷ",Đông Bắc,shophouse,,đã có sổ,23/4/2023
"(Chính chủ) mua trực tiếp giá tốt, bán căn hộ 3 phòng ngủ 130m2 hơn 5 tỷ. LH: 0916 928 ***",20.87851585,105.6492335,"Chương Mỹ, Hà Nội",130 m²,"34,22 tr/m²",Giá thỏa thuận,Đông,shophouse,,đã có sổ,23/4/2023
"Chính chủ bán căn 90.8m2 thiết kế: 2PN + 2WC full nội thất như hình, tầng cao chung cư Berriver NO3",21.0173512,105.7613329,"Nam Từ Liêm, Hà Nội","90,8 m²","36,89 tr/m²","3,35 tỷ",Đông,nhà mặt phố,,đã có sổ,22/4/2023
"Chính chủ cần bán căn góc SUNSHINE GARDEN có sổ đỏ, ban công dài tầng 18, view đẹp 0968 645 ***",20.9757581,105.8626556,"Hoàng Mai, Hà Nội",105 m²,"41,21 tr/m²",Giá thỏa thuận,Tây Bắc,shophouse,,đã có sổ,22/4/2023
"Chính chủ cần bán nhanh căn A4, B4 diện tích 95m2 chung cư Anland Premium 3,5 tỷ LH 0967 506 ***",21.0295015,105.7914212,"Cầu Giấy, Hà Nội",95 m²,"36,84 tr/m²","3,5 tỷ",Đông Bắc,căn hộ chung cư,,đã có sổ,22/4/2023
Chính chủ bán 3 ngủ dt 100m2 chung cư Anland LakeView view hồ 100m2 giá 4 tỷ full nt nhập khẩu,21.0295015,105.7914212,"Nam Từ Liêm, Hà Nội",100 m²,40 tr/m²,4 tỷ,Đông,liền kề,,đã có sổ,22/4/2023
"Bán căn góc 3PN 95m2 tòa Sun & 107m2 tòa Moon view Hồ Tây, tầng cao, full nội thất. LH 0966 836 ***",20.9944171,105.8171316,"Thanh Xuân, Hà Nội",95 m²,"56,84 tr/m²","5,4 tỷ",Tây Nam,căn hộ chung cư,,đã có sổ,22/4/2023
"Chính chủ bán căn duplex PentStudio Tây Hồ 90m2 full nội thất, sổ đỏ. LH 0329 919 ***",21.0398766,105.9511964,"Gia Lâm, Hà Nội",90 m²,"63,89 tr/m²","5,75 tỷ",Đông Bắc,nhà mặt phố,,đã có sổ,22/4/2023
"(Chính chủ) bán gấp căn hộ tại Royal City, 2PN, 102m2, giá: 5.2 tỷ, LH: 0916 928 ***",21.0295015,105.7914212,"Cầu Giấy, Hà Nội",102 m²,"50,98 tr/m²","5,2 tỷ",Đông,căn hộ chung cư,,đã có sổ,22/4/2023
"Chính chủ cần bán gấp căn hộ 67,36 m2 2pn 2vs Home City xem nhà trực tiếp 24/7 LH: 0978 606 ***",20.9944171,105.8171316,"Thanh Xuân, Hà Nội","67,36 m²","47,51 tr/m²","3,2 tỷ",Tây Nam,căn hộ chung cư,,đã có sổ,22/4/2023
"Chính chủ cần bán gấp căn 68m2 ban công Đông Nam, nhà full đồ đẹp giá cực tốt ở CC 219 Trung Kính",21.0398766,105.9511964,"Gia Lâm, Hà Nội",68 m²,"47,06 tr/m²","3,2 tỷ",Đông,liền kề,,đã có sổ,22/4/2023
"Chinh chủ bán căn hộ 95m2 - 3PN - 2WC giá 4,5 tỷ full đồ căn góc dự án Thống Nhất Complex",21.0173512,105.7613329,"Nam Từ Liêm, Hà Nội",95 m²,"47,37 tr/m²","4,5 tỷ",Tây Nam,nhà mặt phố,,đã có sổ,22/4/2023
HDI Tây Hồ - Bán căn hộ 2PN 70m2 full nội thất nhập khẩu. Ký HĐMB trực tiếp chủ đầu tư,21.0295015,105.7914212,"Cầu Giấy, Hà Nội",70 m²,"52,23 tr/m²",Giá thỏa thuận,Đông Bắc,nhà riêng,,đã có sổ,22/4/2023
"Bán gấp 3 căn hộ đầu tư DT 54m2, 72m2 và 104m2 giá từ 2,3 tỷ tại CC Mỹ Đình Pearl. LH: 0978 606 ***",21.0683576,105.8240984,"Tây Hồ, Hà Nội",72 m²,"44,44 tr/m²","3,2 tỷ",Tây Bắc,liền kề,,đã có sổ,22/4/2023
"Tổng hợp duplex Pentstudio Tây Hồ 58m2-76m2-91m2-152m2 full nội thất, sổ đỏ lâu dài, giá từ 3.9 tỷ",20.9757581,105.8626556,"Hoàng Mai, Hà Nội",91 m²,"41,22 tr/m²",Giá thỏa thuận,Đông Bắc,liền kề,,đã có sổ,22/4/2023
"Bán gấp căn hộ chung cư 5a - đường Lê Đức Thọ - Cầu Giấy - dt 70m2, giá 2.650 tỷ",20.8602693,105.7801644,"Thanh Oai, Hà Nội",70 m²,"37,86 tr/m²","2,65 tỷ",Tây,nhà mặt phố,,đã có sổ,22/4/2023
Giảm giá cực sốc bán gấp căn hộ 92 m2 đầy đủ nội chung cư Lotus Lake View - Gia Thụy,21.1559766,105.3749427,"Ba Vì, Hà Nội",92 m²,"31,52 tr/m²","2,9 tỷ",Tây Bắc,căn hộ chung cư,,đã có sổ,22/4/2023
"Bán căn 1+ full đồ loại to 48m2, giá 1,52 tỷ bao phí thuế các loại, tầng trung đẹp, sẵn sổ",21.1559766,105.3749427,"Ba Vì, Hà Nội",48 m²,"31,67 tr/m²","1,52 tỷ",Tây Bắc,shophouse,,đã có sổ,22/4/2023
"Chính chủ bán căn hộ tại Royal City, 2PN, 109m2, giá: 5.250 tỷ, LH 0916 928 ***",20.8602693,105.7801644,"Thanh Oai, Hà Nội",109 m²,"48,16 tr/m²","5,25 tỷ",Tây,nhà mặt phố,,đã có sổ,21/4/2023
Giỏ hàng chính chủ tại khu đô thị Starlake Tây Hồ Tây,20.9551855,105.758011,"Hà Đông, Hà Nội",100 m²,80 tr/m²,8 tỷ,Tây Nam,shophouse,,đã có sổ,21/4/2023
"Cần bán gấp 3 căn hộ 107,126,160m2 nhà đầy đủ nội thất đang để trống vào ở được ngay LH 0978 606 ***",21.0683576,105.8240984,"Tây Hồ, Hà Nội",107 m²,50 tr/m²,"5,35 tỷ",Tây,shophouse,,đã có sổ,21/4/2023
Chủ nhà gửi bán căn hộ 88m2 The Matrix One 2ng 2wc full nội thất mới + bao phí làm sổ,21.0235566,105.5537358,"Thạch Thất, Hà Nội",88 m²,"56,82 tr/m²",5 tỷ,Tây,liền kề,,đã có sổ,21/4/2023
"Tổng hợp Vinhomes Skylake 1P, 2PN từ 2.9tỷ - 3.85tỷ; 3PN giá 5.9tỷ - 6.5tỷ; 4PN giá 12tỷ Penthouse",20.87851585,105.6492335,"Chương Mỹ, Hà Nội",73 m²,"58,9 tr/m²","4,3 tỷ",Đông,nhà mặt phố,,đã có sổ,21/4/2023
"Bán căn hộ CH04 3PN - 106m2 Nhận nhà ở ngay - sổ hồng lâu dài. MHD Trung Văn, Tố Hữu, Nam Từ Liêm",20.9551855,105.758011,"Hà Đông, Hà Nội",106 m²,"46,99 tr/m²","4,98 tỷ",Tây,nhà mặt phố,,đã có sổ,21/4/2023
Bán gấp chung cư Thăng Long Number One 3PN 2WC 122m2 để lại full đồ bao phí sang tên giá 5.6 tỷ,20.87851585,105.6492335,"Chương Mỹ, Hà Nội",122 m²,"45,9 tr/m²","5,6 tỷ",Đông,shophouse,,đã có sổ,21/4/2023
Cần bán nhanh căn 2PN dự án K35 Tân Mai - giá 41 tr/m2. Full đồ bao phí. 0943 361 ***,21.0359662,105.9021921,"Long Biên, Hà Nội",76 m²,41 tr/m²,"3,12 tỷ",Tây Nam,shophouse,,đã có sổ,21/4/2023
"Bán gấp căn 2PN, 94m2, nhỉnh 3 tỷ chung cư Golden Land 275 Nguyễn Trãi Thanh Xuân LH: 0904 250 ***",20.8602693,105.7801644,"Thanh Oai, Hà Nội",111 m²,"34,23 tr/m²","3,8 tỷ",Tây Bắc,shophouse,,đã có sổ,21/4/2023
"Hàng hot, cực hiếm căn hộ tòa CT3 Xa La 64m2 - 2PN - Full đồ - BC Đông Nam",21.0064704,105.8578519,"Hai Bà Trưng, Hà Nội",64 m²,"28,75 tr/m²","1,84 tỷ",Tây,nhà mặt phố,,đã có sổ,21/4/2023
Cần bán gấp căn hộ tòa CT1 Mỹ Đình Sông Đà diện tích 133m2 - 3PN nhà đẹp giá hợp lý. LH: 0978 606 ***,21.0064704,105.8578519,"Hai Bà Trưng, Hà Nội",133 m²,"27,07 tr/m²","3,6 tỷ",Tây,nhà mặt phố,,đã có sổ,21/4/2023
"Chính chủ cần bán 3 căn góc vị trí đẹp nhất Vinhomes West Point 133m2 giá 6,4 tỷ, 0978 606 ***",20.9944171,105.8171316,"Thanh Xuân, Hà Nội",133 m²,"48,12 tr/m²","6,4 tỷ",Tây,liền kề,,đã có sổ,21/4/2023
"Mới - Quỹ căn hộ 2PN, 3PN giá tốt nhất tại chung cư 47 Nguyễn Tuân, giá từ 2.3 tỷ. Lh: 0974 538 ***",21.0295015,105.7914212,"Cầu Giấy, Hà Nội",59 m²,"38,98 tr/m²","2,3 tỷ",Đông,shophouse,,đã có sổ,21/4/2023
"Cần bán căn chung cư CT4 X2 Bắc Linh Đàm, Hoàng Mai, Hà Nội 80m2 giá 2,8 tỷ có thương lượng",20.87851585,105.6492335,"Chương Mỹ, Hà Nội",80 m²,35 tr/m²,"2,8 tỷ",Tây Bắc,shophouse,,đã có sổ,21/4/2023
"CC bán nhanh căn hộ chung cư CT6 Văn Khê, 106m2 - 3pn &82m2 - 2pn, đủ NT, giá từ 1.9 tỷ 0985 354 ***",20.9757581,105.8626556,"Hoàng Mai, Hà Nội",82 m²,"23,17 tr/m²","1,9 tỷ",Đông,nhà riêng,,đã có sổ,21/4/2023
Cần bán căn hộ The Zei căn 3PN chỉ từ 4.5 tỷ - danh sách căn hộ giá rẻ đẹp LH xem nhà; 0978 606 ***,21.1559766,105.3749427,"Ba Vì, Hà Nội",94 m²,"47,87 tr/m²","4,5 tỷ",Đông Bắc,căn hộ chung cư,,đã có sổ,20/4/2023
"Chủ nhà cần tiền muốn bán gấp căn 2PN + 1,2VS chỉ 1.95 tỷ Vinhomes Ocean Park Gia Lâm",20.9757581,105.8626556,"Hoàng Mai, Hà Nội","69,4 m²","28,1 tr/m²","1,95 tỷ",Đông Bắc,căn hộ chung cư,,đã có sổ,20/4/2023
"Bán căn hộ 66m2 HN Homeland, Thượng Thanh, nội thất cơ bản, ban công Đông Nam. Giá: 2,35 tỷ bao phí",21.0359662,105.9021921,"Long Biên, Hà Nội",66 m²,"35,61 tr/m²","2,35 tỷ",Đông,liền kề,,đã có sổ,20/4/2023
Bán gấp căn hộ 77m2 thiết kế 2PN full nội thất giá bán 3 tỷ tại chung cư Roman Plaza,21.2572652,105.8481633,"Sóc Sơn, Hà Nội",77 m²,"38,96 tr/m²",3 tỷ,Tây Bắc,liền kề,,đã có sổ,20/4/2023
"Bán chung cư ngõ 187 Nguyễn Tuân, Licogi 13, 95m2, 3pn, có nội thất. 0975 118 ***",21.0295015,105.7914212,"Hoàng Mai, Hà Nội",95 m²,"48,23 tr/m²",Giá thỏa thuận,Đông,nhà mặt phố,,đã có sổ,20/4/2023
"Chính chủ gửi bán căn hộ Vin Gardenia Hàm Nghi 2PN 80m2 giá (3,3tỷ) 3PN giá (4,7tỷ), LH 0978 606 ***",21.2572652,105.8481633,"Sóc Sơn, Hà Nội",80 m²,"41,25 tr/m²","3,3 tỷ",Tây,nhà mặt phố,,đã có sổ,20/4/2023
Chính chủ cần bán gấp căn góc 3PN 2VS chỉ 2.4 tỷ Vinhomes Ocean Park Gia Lâm,20.8602693,105.7801644,"Thanh Oai, Hà Nội",80 m²,30 tr/m²,"2,4 tỷ",Đông,nhà mặt phố,,đã có sổ,20/4/2023
"Căn hộ 76m2 ban công ĐN tầng trung full đồ giá bán 3,7 tỷ tại chung cư Golseason 47 Nguyễn Tuân",21.1559766,105.3749427,"Ba Vì, Hà Nội",76 m²,"48,68 tr/m²","3,7 tỷ",Đông Bắc,căn hộ chung cư,,đã có sổ,20/4/2023
"Bán gấp căn hộ 2PN 78m2 CC The Emerald Đình Thôn, đang cho thuê 20tr/tháng, giá 3 tỷ 6 (có TL)",21.0683576,105.8240984,"Tây Hồ, Hà Nội",78 m²,"46,15 tr/m²","3,6 tỷ",Đông Bắc,liền kề,,đã có sổ,20/4/2023
Chính chủ cần tiền bán gấp 2 CH Hateco Hoàng Mai - 81m2 (3PN)và 76m2 (2PN) full đồ: 0978 989 ***,21.1559766,105.3749427,"Ba Vì, Hà Nội",76 m²,"27,63 tr/m²","2,1 tỷ",Đông Bắc,nhà riêng,,đã có sổ,20/4/2023
"Liên tục cập nhật hơn 100 căn hộ 2PN, 3PN, 4PN tại dự án Thăng Long giá tốt nhất, LH: 0978 606 ***",20.9944171,105.8171316,"Thanh Xuân, Hà Nội",117 m²,35 tr/m²,"4,1 tỷ",Tây Nam,liền kề,,đã có sổ,20/4/2023
"Bán gấp căn góc 77m2 thiết kế 2pn giá 3,3 tỷ full đồ tại chung cư PCC1 Triều Khúc, Thanh Xuân",20.9757581,105.8626556,"Hoàng Mai, Hà Nội",77 m²,"42,86 tr/m²","3,3 tỷ",Tây,liền kề,,đã có sổ,20/4/2023
"Chính chủ cần bán căn hộ 2N, 3N 74, 95m2 giá 2,5 tỷ chung cư CT3 Eco Green - Nguyễn Xiển 0978 606 ***",20.9757581,105.8626556,"Hoàng Mai, Hà Nội",74 m²,"33,78 tr/m²","2,5 tỷ",Tây Bắc,nhà mặt phố,,đã có sổ,20/4/2023
"Quỹ hàng trực tiếp từ CĐT 2PN và 3PN 2WC giá chỉ từ 2,9 tỷ bàn giao nội thất cao cấp KĐT đáng sống",20.87851585,105.6492335,"Chương Mỹ, Hà Nội",67 m²,"32,43 tr/m²",Giá thỏa thuận,Đông Bắc,liền kề,,đã có sổ,20/4/2023
"Chính chủ cần bán căn 2 ngủ tòa CT6 Xa La - Nhận nhà ở luôn được, Có sổ S: 62m2 giá có thương lượng",21.0295015,105.7914212,"Cầu Giấy, Hà Nội",62 m²,"26,13 tr/m²","1,62 tỷ",Tây Nam,căn hộ chung cư,,đã có sổ,20/4/2023
"Bán căn hộ khu N13 Dịch Vọng, Trần Đăng Ninh, Cầu Giấy 82 m2, 2PN, giá: 2,x tỷ",20.9551855,105.758011,"Hà Đông, Hà Nội",82 m²,"32,32 tr/m²","2,65 tỷ",Tây Nam,shophouse,,đã có sổ,20/4/2023
"Cần bán CH Xuân Mai Riverside - 2PN, 2 vệ sinh, 67m2, chỉ 2,6 tỷ",21.0295015,105.7914212,"Cầu Giấy, Hà Nội",67 m²,"38,81 tr/m²","2,6 tỷ",Tây,căn hộ chung cư,,đã có sổ,20/4/2023
Cần bán nhanh căn hộ 90m2 - 100m2 - 125m2 thiết kế 3PN 2VS,21.2572652,105.8481633,"Sóc Sơn, Hà Nội",90 m²,35 tr/m²,"3,15 tỷ",Đông Bắc,liền kề,,đã có sổ,19/4/2023
"Bán căn CHCC S1 tại Sun Grand City - 69B Thụy Khuê, 174 m2, 4 PN căn góc, view trọn hồ",21.0235566,105.5537358,"Thạch Thất, Hà Nội",174 m²,"132,18 tr/m²",23 tỷ,Tây,liền kề,,đã có sổ,19/4/2023
